exchange|confidence_score|al_symbol|sh_symbol|primary_listing|name|sic_sector|figi|scalemarketcap|tradable|sic_description|earnings_announcement|type|symbol|composite_symbol|cik|margin_requirement_long|cusips|share_class_figi|currency|weighted_shares_outstanding|scalerevenue|halt_reason|homepage_url|isin|lot|fama_sector|short_sale_restricted|margin_requirement_short|sic_code|description|industry|sic_industry|status|location|sector|shortable|easy_to_borrow|country|share_class_shares_outstanding|locale|fama_industry|maintenance_margin_requirement|branding|composite_figi|marginable|shares_outstanding|market_capital|null_count
XNYS|7.0||TRTN-PA|False|Triton International Ltd|Services|BBG00NKZM4K4|||SERVICES-EQUIPMENT RENTAL & LEASING, NEC|2025-11-04T12:00:00.000+0000|PRF|TRTNpA|TRTNpA:US|0001660734||G9078F123||USD||||https://www.trtn.com|BMG9078F1234|||||7359|Triton International Ltd operates as a lessor of intermodal containers. It also leases chassis which are used for the transportation of containers. The company's operating segments are Equipment leasing and Equipment trading. It has a presence in Asia, Europe, America, Bermuda, and Other countries. The company leases equipment such as Dry freight, Refrigerated, Special, Chassis, and Tank containers. The revenue is generated from the Equipment leasing segment.|Rental & Leasing Services|Services-Equipment Rental & Leasing Nec|Normal|VICTORIA PLACE, 5TH FLOOR, 31 VICTORIA STREET, HAMILTON, D0, HM 10|Industrials|||USA|3000000.0|us|Business Services|||||101156029.0|2607802428.0|18
XNYS|7.0||SF-PD|False|Stifel Financial Corp.|Finance Insurance And Real Estate|BBG011VCL573|||SECURITY BROKERS, DEALERS & FLOTATION COMPANIES|2025-10-22T12:00:00.000+0000|PRF|SFpD|SFpD:US|0000720672||860630862||USD||||https://www.stifel.com||||||6211|Stifel Financial Corp is a middle-market-focused investment bank that produces more than 90% of its revenue in the United States. Approximately 67% of the company's net revenue is derived from its world-wide wealth management division, which supports over 2,000 financial advisors, with the remainder coming from its institutional securities business. Stifel has a history of being an active acquirer of other financial-services firms.|Capital Markets|Security Brokers Dealers & Flotation Companies|Normal|ATTN: JAMES G. LASCHOBER, 501 N. BROADWAY, ST. LOUIS, MO, 63102-2102|Financial Services|||USA|12000000.0|us|Trading||/c3RpZmVsLmNvbQ/images/2025-04-04_logo.svg|||102173000.0|1864146385.0|18
XNYS|7.0||EPR-PG|True|EPR Properties|Finance Insurance And Real Estate|BBG00JB593G1|||REAL ESTATE INVESTMENT TRUSTS|2025-10-28T10:59:00.000+0000|PRF|EPRpG|EPRpG:US|0001045450||26884U505||USD||||https://www.eprkc.com||||||6798|EPR Properties is a real estate investment trust that focuses on underwriting experiential property investments on key industry and property cash flow criteria, and the credit metrics of tenants and customers. The company invests in two property segments: Experiential, including theaters, family entertainment centers, ski resorts, and other attractions; and Education, including early childhood education centers and private school properties. The Company's business is focused on Experiential real estate. The majority of revenue comes from the Experiential sector.|REIT - Specialty|Real Estate Investment Trusts|Normal|909 WALNUT STREET, SUITE 200, KANSAS CITY, MO, 64106|Real Estate|||USA|6000000.0|us|Trading||/ZXBya2MuY29t/images/2025-04-04_logo.svg|||76116600.0|1590836940.0|18
XNYS|7.0||CTO-PA|False|CTO Realty Growth Inc|Finance Insurance And Real Estate|BBG011MGV5V6|||REAL ESTATE INVESTMENT TRUSTS|2025-10-23T12:00:00.000+0000|PRF|CTOpA|CTOpA:US|0000023795||22948Q200||USD||||https://www.ctoreit.com||||||6798|CTO Realty Growth Inc is a real estate investment trust company, that owns income properties comprised of approximately 2.7 million square feet in diversified markets in the United States. Its portfolio of assets consists of Income Properties Portfolio, management services, Commercial Loan and Investments.|REIT - Diversified|Real Estate|Normal|369 N. NEW YORK AVE., SUITE 201, WINTER PARK, FL, 32789|Real Estate|||USA|3000000.0|us|Real Estate||/Y3RvcmVpdC5jb20/images/2025-04-04_logo.png|||25091121.0|727062615.0|18
XNYS|7.0||MITT-PA|True|AG Mortgage Investment Trust Inc|Finance Insurance And Real Estate|BBG003874VP9|||REAL ESTATE INVESTMENT TRUSTS|2025-11-03T13:30:00.000+0000|PRF|MITTpA|MITTpA:US|0001514281||001228204||USD||||https://www.agmit.com|US0012282044|||||6798|AG Mortgage Investment Trust Inc is a real estate investment trust (REIT). It focuses on investing in a diversified risk-adjusted portfolio of residential mortgage-related assets in the U.S. mortgage market. Its objective is to provide attractive risk-adjusted returns to its stockholders over the long term through dividends and capital appreciation. It also focuses on investing in residential mortgage-backed securities (RMBS) issued or guaranteed by a government-sponsored enterprise.|REIT - Mortgage|Real Estate Investment Trusts|Normal|245 PARK AVENUE, 26TH FLOOR, NEW YORK, NY, 10167|Real Estate|||USA|2027180.0|us|Trading|||||10536139.0|247303201.0|18
XNYS|7.0||KEY-PI|True|Keycorp|Finance Insurance And Real Estate|BBG00FGRD451|||NATIONAL COMMERCIAL BANKS|2025-10-16T10:30:00.000+0000|PRF|KEYpI|KEYpI:US|0000091576||493267702||USD||||https://www.key.com|US4932678430|||||6021|With assets of around $185 billion, Ohio-based KeyCorp's bank footprint spans 16 states, but it is predominantly concentrated in its two largest markets: Ohio and New York. KeyCorp is primarily focused on serving middle-market commercial clients through a hybrid community/corporate bank model.|Banks - Regional|National Commercial Banks|Normal|127 PUBLIC SQ, CLEVELAND, OH, 44114-1306|Financial Services|||USA||us|Banking||/a2V5LmNvbQ/images/2025-04-04_logo.svg|||801384612.0|20090632084.0|18
XNYS|7.0||KEY-PK|False|Keycorp|Finance Insurance And Real Estate|BBG00NZ3H8F2|||NATIONAL COMMERCIAL BANKS|2025-10-16T10:30:00.000+0000|PRF|KEYpK|KEYpK:US|0000091576||493267868||USD||||https://www.key.com||||||6021|With assets of around $185 billion, Ohio-based KeyCorp's bank footprint spans 16 states, but it is predominantly concentrated in its two largest markets: Ohio and New York. KeyCorp is primarily focused on serving middle-market commercial clients through a hybrid community/corporate bank model.|Banks - Regional|National Commercial Banks|Normal|127 PUBLIC SQ, CLEVELAND, OH, 44114-1306|Financial Services|||USA|18000000.0|us|Banking||/a2V5LmNvbQ/images/2025-04-04_logo.svg|||807510928.0|18500075360.0|18
XNYS|7.0||AXS-PE|True|Axis Capital Holdings Ltd|Finance Insurance And Real Estate|BBG00F5D9JP4|||FIRE, MARINE & CASUALTY INSURANCE|2025-10-29T12:00:00.000+0000|PRF|AXSpE|AXSpE:US|0001214816||05461T305||USD||||https://www.axiscapital.com|US05461T3059|||||6331|"Axis Capital Holdings Ltd is a specialty underwriter and provider of insurance and reinsurance solutions with operations in Bermuda, the United States (""U.S.""), Europe, Singapore, and Canada. The company manages its portfolio holistically, aiming to construct an optimum consolidated portfolio of funded and unfunded risks. The company's segment consists of AXIS Insurance and AXIS Reinsurance. The company generates the majority of its revenue from the Insurance segment. Geographically, the company generates the majority of its revenue from the United States."|Insurance - Specialty|Fire Marine & Casualty Insurance|Normal|92 PITTS BAY ROAD, PEMBROKE, D0, HM 08|Financial Services|||USA||us|Insurance||/YXhpc2NhcGl0YWwuY29t/images/2025-04-04_logo.png|||366247000.0|7694849470.0|18
XNYS|7.0||SF-PC|False|Stifel Financial Corp.|Finance Insurance And Real Estate|BBG00TSXW1T4|||SECURITY BROKERS, DEALERS & FLOTATION COMPANIES|2025-10-22T12:00:00.000+0000|PRF|SFpC|SFpC:US|0000720672||860630870||USD||||https://www.stifel.com||||||6211|Stifel Financial Corp is a middle-market-focused investment bank that produces more than 90% of its revenue in the United States. Approximately 67% of the company's net revenue is derived from its world-wide wealth management division, which supports over 2,000 financial advisors, with the remainder coming from its institutional securities business. Stifel has a history of being an active acquirer of other financial-services firms.|Capital Markets|Security Brokers Dealers & Flotation Companies|Normal|ATTN: JAMES G. LASCHOBER, 501 N. BROADWAY, ST. LOUIS, MO, 63102-2102|Financial Services|||USA|9000.0|us|Trading||/c3RpZmVsLmNvbQ/images/2025-04-04_logo.svg|||102173000.0|2515397087.0|18
XNYS|7.0||TRTN-PB|False|Triton International Ltd|Services|BBG00PGH4647|||SERVICES-EQUIPMENT RENTAL & LEASING, NEC|2025-11-04T12:00:00.000+0000|PRF|TRTNpB|TRTNpB:US|0001660734||G9078F131||USD||||https://www.trtn.com|BMG9078F1317|||||7359|Triton International Ltd operates as a lessor of intermodal containers. It also leases chassis which are used for the transportation of containers. The company's operating segments are Equipment leasing and Equipment trading. It has a presence in Asia, Europe, America, Bermuda, and Other countries. The company leases equipment such as Dry freight, Refrigerated, Special, Chassis, and Tank containers. The revenue is generated from the Equipment leasing segment.|Rental & Leasing Services|Services-Equipment Rental & Leasing Nec|Normal|VICTORIA PLACE, 5TH FLOOR, 31 VICTORIA STREET, HAMILTON, D0, HM 10|Industrials|||USA|5000000.0|us|Business Services|||||101156029.0|2580368913.0|18
XNYS|7.0||TFC-PI|False|Truist Financial Corp|Finance Insurance And Real Estate|BBG00R2CB5Z9|||NATIONAL COMMERCIAL BANKS|2025-10-17T13:30:00.000+0000|PRF|TFCpI|TFCpI:US|0000092230||89832Q810||USD||||https://www.truist.com|US89832Q8107|||||6021|Based in Charlotte, North Carolina, Truist is the combination of BB&T and SunTrust. Truist is a regional bank with a presence primarily in the Southeastern United States. In addition to commercial banking, retail banking, and investment banking operations, the company operates several nonbank segments.|Banks - Regional|National Commercial Banks|Normal|214 NORTH TRYON STREET, CHARLOTTE, NC, 28202|Financial Services|||USA||us|Banking||/dHJ1aXN0LmNvbQ/images/2025-04-04_logo.svg|||1289440000.0|27116923200.0|18
XNYS|7.0||TWO-PA|True|Two Harbors Investment Corp|Finance Insurance And Real Estate|BBG00G5HFY55|||REAL ESTATE INVESTMENT TRUSTS|2025-10-27T10:59:00.000+0000|PRF|TWOpA|TWOpA:US|0001465740||90187B200||USD||||https://www.twoharborsinvestment.com||||||6798|Two Harbors Investment Corp is a real estate investment trust focused on investing in, financing, and managing residential mortgage-backed securities, or RMBS; residential mortgage loans; mortgage servicing rights; and commercial real estate. The majority of the company's investment portfolio is split between agency RMBS purchased from government-sponsored enterprises and nonagency RMBS. Two Harbors derives nearly all of its revenue in the form of interest income collected from its investments. The majority of this income is generated by available-for-sale securities, while residential mortgage loans held for investment in securitization trusts also contribute a sizable amount.|REIT - Mortgage|Real Estate Investment Trusts|Normal|1601 UTICA AVENUE SOUTH, SUITE 900, ST. LOUIS PARK, MN, 55416|Real Estate|||USA|5750000.0|us|Trading||/dHdvaGFyYm9yc2ludmVzdG1lbnQuY29t/images/2025-04-04_logo.svg|||44936638.0|1037407225.0|18
XNYS|7.0||TWO-PB|True|Two Harbors Investment Corp|Finance Insurance And Real Estate|BBG00H56P4S7|||REAL ESTATE INVESTMENT TRUSTS|2025-10-27T10:59:00.000+0000|PRF|TWOpB|TWOpB:US|0001465740||90187B309||USD||||https://www.twoharborsinvestment.com||||||6798|Two Harbors Investment Corp is a real estate investment trust focused on investing in, financing, and managing residential mortgage-backed securities, or RMBS; residential mortgage loans; mortgage servicing rights; and commercial real estate. The majority of the company's investment portfolio is split between agency RMBS purchased from government-sponsored enterprises and nonagency RMBS. Two Harbors derives nearly all of its revenue in the form of interest income collected from its investments. The majority of this income is generated by available-for-sale securities, while residential mortgage loans held for investment in securitization trusts also contribute a sizable amount.|REIT - Mortgage|Real Estate Investment Trusts|Normal|1601 UTICA AVENUE SOUTH, SUITE 900, ST. LOUIS PARK, MN, 55416|Real Estate|||USA|11500000.0|us|Trading||/dHdvaGFyYm9yc2ludmVzdG1lbnQuY29t/images/2025-04-04_logo.svg|||46240749.0|1057530504.0|18
XNYS|7.0||SRG-PA|True|Seritage Growth Properties|Finance Insurance And Real Estate|BBG00JFZKMF7|||REAL ESTATE|2025-11-05T12:00:00.000+0000|PRF|SRGpA|SRGpA:US|0001628063||81752R308||USD||||https://www.seritage.com|US81752R3084|||||6500|Seritage Growth Properties is principally engaged in the ownership, development, redevelopment, management, and leasing of diversified and mixed-use properties throughout the United States.|REIT - Retail|Real Estate|Normal|500 FIFTH AVENUE, SUITE 1530, NEW YORK, NY, 10110|Real Estate|||USA||us|Real Estate||/c2VyaXRhZ2UuY29t/images/2025-04-04_logo.svg|||7134952.0|164687288.0|18
XNYS|7.0||AGM-PD|False|Federal Agricultural Mortgage Corp.|Finance Insurance And Real Estate|BBG00P3CX980|||FEDERAL & FEDERALLY-SPONSORED CREDIT AGENCIES|2025-11-03T10:59:00.000+0000|PRF|AGMpD|AGMpD:US|0000845877||313148868||USD||||https://www.farmermac.com||||||6111|Federal Agricultural Mortgage Corp provides agricultural real estate and rural housing mortgage loans in the secondary market in the U.S. Its operations consist of seven segments: Farm & Ranch, Corporate AgFinance, Power & Utilities, Broadband Infrastructure, Renewable Energy, Funding, and Investments. The company purchases eligible mortgage loans secured by first liens on agricultural real estate and rural housing under the Farm & Ranch line of business. Its subsidiary purchases portions of certain agricultural, rural development, business and industry, and community facilities loans guaranteed by the USDA.|Credit Services|Federal & Federally-Sponsored Credit Agencies|Normal|2100 PENNSYLVANIA AVE NW, SUITE 450N, WASHINGTON, DC, 20037|Financial Services|||USA|4000000.0|us|Banking||/ZmFybWVybWFjLmNvbQ/images/2025-04-04_logo.png|||87663985.0|1984274300.0|18
XNYS|7.0||DRH-PA|False|Diamondrock Hospitality Co.|Finance Insurance And Real Estate|BBG00WVT0DS2|||REAL ESTATE INVESTMENT TRUSTS|2025-10-30T12:00:00.000+0000|PRF|DRHpA|DRHpA:US|0001298946||252784400||USD||||https://www.drhc.com|US2527844003|||||6798|Diamondrock Hospitality Company is a real estate investment trust that owns lodging properties. Its business is to acquire, own, manage, and renovate full-service hotel properties in the United States. It operates in cities such as Chicago, Boston, New York, Denver, and others. Within DiamondRock's holdings, the majority of the hotel brands include Marriott, Starwood, and Hilton. The revenue is divided between room, food and beverage, and others. The room segment contributes the majority of the revenue. The firm's customers include leisure transients, business transients, and group customers.|REIT - Hotel & Motel|Real Estate Investment Trusts|Normal|2 BETHESDA METRO CENTER, SUITE 1400, BETHESDA, MD, 20814|Real Estate|||USA||us|Trading||/ZHJoYy5jb20/images/2025-04-04_logo.png|||65139483.0|5209935605.0|18
