exchange|confidence_score|al_symbol|av_symbol|ed_symbol|fd_symbol|fp_symbol|it_symbol|pl_symbol|sh_symbol|shares_outstanding|margin_requirement_short|status|cusip|sic_description|fama_industry|sector|earnings_announcement|fama_sector|industry|share_class_figi|sic_industry|symbol|figi|sic_code|composite_figi|composite_symbol|maintenance_margin_requirement|homepage_url|halt_reason|marginable|city|lot|branding|margin_requirement_long|scalemarketcap|sic_sector|cik|share_class_shares_outstanding|state|isin|locale|shortable|country|zipcode|weighted_shares_outstanding|cusips|location|industry_group|primary_listing|scalerevenue|tradable|short_sale_restricted|currency|easy_to_borrow|description|type|name|market_capital|null_count
XNYS|6.0||KIM-P-N|KIM-PN||KIM-PN||KIMpN|KIM-PN|676277588.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-05-01T10:50:00.000+0000||REIT - Retail||Real Estate Investment Trusts|KIMpN||6798||||https://www.kimcorealty.com|||||/a2ltY29yZWFsdHkuY29t/images/2025-04-04_logo.png|||Finance Insurance And Real Estate|0000879101||||us||USA|||49446R687|500 NORTH BROADWAY, SUITE 201, P.O. BOX 9010, JERICHO, NY, 11753||||||USD||One of the oldest real estate investment trusts in the United States, Kimco Realty owns interests in 567 shopping centers throughout major markets in the US, representing roughly 101 million square feet.|EQS|Kimco Realty Corporation|40326432572.0|29
XNYS|6.0||PSA-P-O|PSA-PO||PSA-PO||PSApO|PSA-PO|175453000.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-28T10:59:00.000+0000||REIT - Industrial||Real Estate Investment Trusts|PSApO||6798||||https://www.publicstorage.com|||||/cHVibGljc3RvcmFnZS5jb20/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0001393311||||us||USA|||74460W487|701 WESTERN AVENUE, GLENDALE, CA, 91201-2349||||||USD||Public Storage is the largest owner of self-storage facilities in the US, with more than 3,300 self-storage facilities in 40 states and approximately 245 million square feet of rentable space. Through equity interests, it also has exposure to the European self-storage market through Shurgard Self Storage. The company also has a merchandise business, a third-party property management business, and an insurance business that offers products to cover losses for the goods in self-storage facilities.|PRF|Public Storage|2807248000.0|29
XNYS|6.0||PSA-P-M|PSA-P-M||PSA-PM||PSApM|PSA-PM|175453000.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-10-28T10:59:00.000+0000||REIT - Industrial||Real Estate Investment Trusts|PSApM||6798||||https://www.publicstorage.com|||||/cHVibGljc3RvcmFnZS5jb20/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0001393311||||us||USA|||74460W537|701 WESTERN AVENUE, GLENDALE, CA, 91201-2349||||||USD||Public Storage is the largest owner of self-storage facilities in the US, with more than 3,300 self-storage facilities in 40 states and approximately 245 million square feet of rentable space. Through equity interests, it also has exposure to the European self-storage market through Shurgard Self Storage. The company also has a merchandise business, a third-party property management business, and an insurance business that offers products to cover losses for the goods in self-storage facilities.|PRF|PSA-P-M|2947610400.0|29
XNYS|7.0||PRIF-P-D|PRIF-PD|PRIF-PD|PRIF-PD|PRIFpD|PRIFpD||||Normal||||Financials|||Capital Markets|||PRIFpD|BBG00P1GW8R5|||PRIFpD:US||http://www.priority-incomefund.com|||New York||/cHJpb3JpdHlpbmNvbWVmdW5kLmNvbQ/images/2025-04-04_logo.svg||||0001554625||NY|US74274W4006|us||United States|10016||||Diversified Financials|False||||USD||Priority Income Fund, Inc. is a closed ended fixed income mutual fund launched by Prospect Capital Management LLC and Behringer Harvard Holdings, LLC. The fund is managed by Priority Senior Secured Income Management, LLC. It invests in the Senior Secured Loans, with an emphasis on current income or pools of senior secured loans known as collateralized loan obligations. The fund invests in the companies whose debt is rated below investment grade. It was previously known as Priority Senior Secured Income Fund, Inc. Priority Income Fund, Inc. is domiciled in United States.|PRF|Priority Income Fund, Inc.|0.0|29
XNYS|5.0|||SYF-PB||SYF-PB||SYFpB|SYF-PB|372058000.0||Normal||FINANCE SERVICES|Banking|Financial Services|2025-10-14T12:30:00.000+0000||Credit Services||Finance Services|SYFpB||6199||||https://www.synchronyfinancial.com|||||/c3luY2hyb255ZmluYW5jaWFsLmNvbQ/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0001601712|500000.0|||us||USA|||87165B400|777 LONG RIDGE ROAD, STAMFORD, CT, 06902-1250||||||USD||Synchrony Financial, originally a spinoff of GE Capital's retail financing business, is the largest provider of private-label credit cards in the United States by both outstanding receivables and purchasing volume. Synchrony partners with other firms to market its credit products in their physical stores as well as on their websites and mobile applications. Synchrony operates through three segments: retail card (private-label and co-branded general-purpose credit cards), payment solutions (promotional financing for large ticket purchases), and CareCredit (financing for elective healthcare procedures).|EQS|Synchrony Financial|9625140460.0|29
XNYS|6.0||GNL-P-E|GNL-PE||GNL-PE||GNLpE|GNL-PE|72640419.0||Normal||REAL ESTATE INVESTMENT TRUSTS|Trading|Real Estate|2025-11-04T10:59:00.000+0000||REIT - Diversified||Real Estate Investment Trusts|GNLpE||6798||||http://www.globalnetlease.com|||||/Z2xvYmFsbmV0bGVhc2UuY29t/images/2025-04-04_logo.png|||Finance Insurance And Real Estate|0001526113||||us||USA|||379378607|650 FIFTH AVE, 30TH FLOOR, NEW YORK, NY, 10019||||||USD||Global Net Lease Inc is a real estate investment trust that manages a globally diversified portfolio of commercial real estate properties. The company is engaged in the ownership, management, operating, lease, acquisition, investment, and sale of the portfolio assets. Its segments include Industrial & Distribution; Multi-Tenant Retail; Single-Tenant Retail; and office. The company derives maximum revenue from industrial and distribution segment. The company geographically operates in Unites States, United Kingdom, Canada and Europe.|EQS|Global Net Lease Inc.|5243570640.0|29
XNYS|5.0|||MS-PQ||MS-PQ||MSpQ|MS-PQ|1596335574.0||Normal||SECURITY BROKERS, DEALERS & FLOTATION COMPANIES|Trading|Financial Services|2025-07-16T12:30:00.000+0000||Capital Markets||Security Brokers Dealers & Flotation Companies|MSpQ||6211||||https://www.morganstanley.com|||||/bW9yZ2Fuc3RhbmxleS5jb20/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0000895421||||us||USA|||61762V838|1585 BROADWAY, NEW YORK, NY, 10036||||||USD||Morgan Stanley is a massive global financial services firm, with offices in 42 countries and more than 80,000 employees as of year-end 2024. The firm cut its teeth in investment banking and institutional trading, where it maintains a strong presence today, but generates the lion share of its income from wealth and asset management franchises, where it boasted $7.9 trillion in client assets at the end of its most recent fiscal year. After reincorporation as a bank holding company in the wake of the great financial crisis, Morgan Stanley also boasts a top 10 banking franchise by deposits, with nearly $400 billion in customer deposits, predominately attributable to cash sweeps from its wealth management and brokerage businesses.|EQS|Morgan Stanley|41728211904.0|30
XNYS|5.0|||MTB-PJ||MTB-PJ||MTBpJ|MTB-PJ|156269000.0||Normal||STATE COMMERCIAL BANKS|Banking|Financial Services|2025-10-16T13:30:00.000+0000||Banks - Regional||State Commercial Banks|MTBpJ||6022||||https://www3.mtb.com|||||/d3d3My5tdGIuY29t/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0000036270||||us||USA|||55261F864|C/O LEGAL, ONE M&T PLAZA, BUFFALO, NY, 14203||||||USD||M&T Bank is one of the largest regional banks in the United States, with branches in New York, Pennsylvania, West Virginia, Virginia, Maryland, Delaware, Massachusetts, New Hampshire, Vermont, Maine, Connecticut, and New Jersey. The bank was founded to serve manufacturing and trading businesses around the Erie Canal and is primarily focused on commercial real estate and commercial-related lending, with some retail operations also present.|EQS|M&T Bank Corporation|4236452590.0|30
XNYS|6.0||CNO-P-A|CNO-PA|CNO-PA|CNO-PA|CNOpA|||184199458.0||Normal||||Financials|2025-11-10T12:00:00.000+0000||Insurance|||CNOpA|BBG00Y7B3866|||CNOpA:US||http://www.cnoinc.com|||Carmel||||Mid Cap||||IN|US12621E3018|||United States|46032||||Insurance|False||||USD||CNO Financial Group, Inc., through its subsidiaries, develops, markets, and administers health insurance, annuity, individual life insurance, and other insurance products for senior and middle-income markets in the United States. It offers Medicare supplement, supplemental health, and long-term care insurance policies; life insurance; and annuities, as well as Medicare advantage plans to individuals through phone, online, mail, and face-to-face. The company also focuses on worksite and group sales for businesses, associations, and other membership groups by interacting with customers at their place of employment. In addition, it provides fixed index annuities; fixed interest annuities, including fixed rate single and flexible premium deferred annuities; single premium immediate annuities; supplemental health products, such as specified disease, accident, and hospital indemnity products; and long-term care plans primarily to retirees and older self-employed individuals in the middle-income market. Further, the company offers universal life and other interest-sensitive life products; and traditional life policies that include whole life, graded benefit life, term life, and single premium whole life products, as well as graded benefit life insurance products. CNO Financial Group, Inc. markets its products under the Bankers Life, Washington National, and Colonial Penn brand names. The company sells its products through agents, independent producers, and direct marketing. CNO Financial Group, Inc. was founded in 1979 and is headquartered in Carmel, Indiana.|BND|CNO Financial Group, Inc.|3621362897.0|30
XNYS|6.0||EFC-P-C|EFC-PC||EFC-PC||EFCpC|EFC-PC|99893900.0||Normal||REAL ESTATE|Real Estate|Real Estate|2025-11-04T21:00:00.000+0000||REIT - Mortgage||Real Estate|EFCpC||6500||||http://www.ellingtonfinancial.com||||||||Finance Insurance And Real Estate|0001411342||||us||USA|||28852N406|53 Forest Ave, Greenwich, CT, 06870||||||USD||Ellington Financial Inc is a specialty finance company. Its primary investment objective is to generate attractive, risk-adjusted total returns for its shareholders by making investments. The company has two reportable segments; The Investment Portfolio Segment is focused on investing in a diverse array of financial assets, including residential and commercial mortgage loans, residential mortgage-backed securities, non-mortgage- and mortgage-related derivatives, debt and equity investments in loan origination companies, and other strategic investments, and The Longbridge Segment is focused on the origination and servicing of reverse mortgage loans. it acquires reverse mortgage loans both through its origination activities and through secondary market purchases.|PRF|Ellington Financial Inc.|2524318853.0|30
XNYS|5.0|||RF-PF||RF-PF||RFpF|RF-PF|907528288.0||Normal||NATIONAL COMMERCIAL BANKS|Banking|Financial Services|2025-07-18T12:30:00.000+0000||Banks - Regional||National Commercial Banks|RFpF||6021||||https://www.regions.com|||||/cmVnaW9ucy5jb20/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0001281761||||us||USA|||7591EP860|1900 FIFTH AVENUE NORTH, BIRMINGHAM, AL, 35203||||||USD||Regions Financial is a regional bank based in Alabama, with branches primarily in the Southeastern and Midwestern United States. Regions primarily provides traditional commercial and retail banking and also offers mortgage services, asset management, wealth management, securities brokerage, and trust services.|EQS|Regions Financial Corporation|23305235683.0|30
XNYS|5.0|||CFG-PH||CFG-PH||CFGpH|CFG-PH|469078414.0||Normal||STATE COMMERCIAL BANKS|Banking|Financial Services|2025-07-17T12:30:00.000+0000||Banks - Regional||State Commercial Banks|CFGpH||6022||||https://www.citizensbank.com|||||/Y2l0aXplbnNiYW5rLmNvbQ/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0000759944||||us||USA|||174610600|1 CITIZENS PLAZA, PROVIDENCE, RI, 02903||||||USD||Citizens Financial Group Inc is a bank holding company headquartered in Providence, Rhode Island. Through the bank, it offers various retail and commercial banking products and services to individuals, small businesses, middle-market companies, large corporations, and institutions. The company's reportable segments are; Commercial Banking, Consumer Banking, Non-Core, and Others. A majority of its revenue is generated from the Consumer Banking segment, which serves consumer customers and small businesses, offering traditional banking products and services including deposits, mortgage and home equity lending, credit cards, small business loans, education loans, point-of-sale finance loans, and wealth management and investment services.|EQS|Citizens Financial Group, Inc|12524393654.0|30
XNAS|6.0||||||||||30.0|Normal|||Electronic Equipment|Information Technology|||Semiconductors & Semiconductor Equipment||Semiconductors & Related Devices|||3674.0|||30.0|https://www.nano.cn||True||100.0||30.0|Micro Cap|Manufacturing|0001872302|||US63011A1025||False|China|||63011A102 G6391Y128 G6391Y110|China|Semiconductors & Semiconductor Equipment||3 - Small|True||USD|False||EQS|Nano Labs Ltd - Class A Ordinary Shares||30
XNYS|6.0||WRB-P-H|WRB-PH|WRB-PH|WRB-PH|||WRB-PH|1577794933.0||Normal|||Insurance|Financials|2025-10-27T12:00:00.000+0000||Insurance - Property & Casualty||Fire Marine & Casualty Insurance|WRBpH||6331.0||||http://www.berkley.com||||||||Finance Insurance And Real Estate|0000011544||||||USA|||084423870|Connecticut; U.S.A|Insurance|||||USD||W.R. Berkley Corporation 4.125% represents a series of preferred stock issued by W.R. Berkley Corporation, a holding company for insurance operating subsidiaries. The preferred shares pay a fixed dividend of 4.125% annually. Investors purchase these shares for a steady income stream.|PRF|W.R. Berkley Corporation 4.125%|28005860061.0|31
XNYS|7.0||SCE-P-L|SCE-PL|SCE-PL|SCE-PL|SCEpL||SCE-PL|385000000.0||Normal||||Utilities|2023-03-31T00:00:00.000+0000||Utilities - Regulated Electric||Electric Services|SCEpL|BBG00GZXFVS8|4911.0||SCEpL:US||||||||||Transportation Communications Electric Gas And Sanitary Service|0000092103||||||USA|||78410V200|California; U.S.A||True||||USD|||PRF|SCE Trust VI 5% TR PREF SECS|6591200000.0|31
